주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
"경기도 안산시 상록구 예술광장1로 16, 404~405호 (월피동, 칠성프라자)",C,0,"칠성프라자404호,405호",김상후이비인후과의원,031-485-8575,,1830,0900,1830,0900,1830,0900,1830,1400,1830,0900,1400,0900,,,,,37.32904881434802,126.84432678654512

경상북도 상주시 상산로 266  (남성동),C,0,,하나이비인후과의원,054-535-0577,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1330,0830,,,,,36.41459653772385,128.1596156637792

"서울특별시 강남구 압구정로 144 (신사동, 한주빌딩 1층 일부)",C,0,신현대아파트 101동맞은편,플러스이비인후과의원,02-517-5773,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,37.524962904484404,127.02460843907178

대전광역시 유성구 지족로 373,C,0,리차드헤어 건물 4층,스마트이비인후과의원,042-863-0075,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,36.38736684273003,127.31759285636039

경기도 수원시 팔달구 중부대로 190 (인계동),C,0,,메디앤이비인후과의원,031-217-9009,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.2767016105,127.0367715663

"경상남도 진주시 순환로 527, 7층 (평거동, 좋은메디칼빌딩)",C,0,,임종범이비인후과의원,055-744-7879,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.1712059235,128.0614385244

경상남도 거제시 옥포로 232  (옥포동),C,0,옥포다이소 맞은편,두리이비인후과의원,055-687-9336,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,34.89545694944808,128.690736759586

"대전광역시 중구 계백로 1681, 2층 (오류동)",C,0,,코앤이비인후과의원,042-719-7700,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,36.32093830139999,127.40623996229999

"서울특별시 마포구 상암산로1길 73, 302호 (상암동, 월드프라자)",C,0,상암디지털우체국 근처,수이비인후과의원,02-373-5075,,1830,0900,1830,0900,1300,0900,1830,0900,1830,0900,1300,0900,,,,,37.580140225239745,126.8832173847643

"경기도 안산시 상록구 샘골로 140, 103~105호 (본오동, 경남빌딩)",C,0,,상록이비인후과의원,031-502-8465,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,,,,,37.296208333333333,126.863291666666669

"대구광역시 달서구 도원로 29, 2층 (도원동)",C,0,,손이비인후과의원,053-634-5556,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,1300,0930,35.80717004928366,128.53599033394434

부산광역시 기장군 기장읍 차성남로51번길 30,C,0,버스정류장:기장시장,우리이비인후과의원,051-722-9636,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,35.242640503498954,129.21656075926396

"서울특별시 금천구 독산로 210, K빌딩 5층 (독산동)",C,0,해나온식자재마트 건너편,조은이비인후과의원,02-892-8575,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.46494584799967,126.90239365829858

"광주광역시 서구 상무대로 1064, 2층 (화정동)",C,0,지하철 화정역 근접함,허성희이비인후과의원,062-365-6000,,1800,0900,1800,0900,,,1800,0900,1800,0900,1200,0900,,,1200,0900,35.152000000000001,126.878297222222216

"대구광역시 중구 달구벌대로 2127, 4층 (봉산동)",C,0,,더원이비인후과의원,053-722-1811,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,35.86521787467307,128.59663839775646

제주특별자치도 제주시 서광로 267 (삼도일동),C,0,,김동호이비인후과의원,064-755-8383,,1800,0900,1800,0900,1800,0900,1230,0900,1800,0900,1230,0900,,,,,33.500242021083864,126.52494761245504

강원도 태백시 황지로 146 (황지동),C,0,황지동 중앙로 사거리 동아서점 맞은편 건물2층,이이비인후과의원,033-554-4300,,1700,1000,1700,1000,1700,1000,1700,1000,1700,1000,,,,,,,37.17190547588431,128.9924436615061

경기도 남양주시 오남읍 진건오남로 512,C,0,,오남이비인후과의원,031-574-7111,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,1000,,,,,37.67920936539073,127.21003619627149

"대구광역시 중구 중앙대로 359, (남산동)",C,0,,맥이비인후과의원,053-427-7585,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1600,0930,,,,,35.86510508335298,128.59283144746018

경기도 수원시 팔달구 정조로 766 (팔달로3가),C,0,,전이비인후과의원,031-244-4324,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,,,,,,,37.27639976290091,127.01689058848335

"대구광역시 중구 동성로1길 81, 3층 (삼덕동1가)",C,0,,후이비인후과의원,053-424-8815,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,35.86519242228258,128.5976556058748

"충청북도 청주시 청원구 오창읍 2산단로 142, 301호",C,0,"대화메디컬빌딩 3층, 점심 12:30~14:00(평일), 13:00~13:30(토)",오창드림이비인후과의원,043-217-3100,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1500,0900,,,,,36.7339544271,127.4516290331

"서울특별시 금천구 남부순환로 1384, 영남빌딩 2층 (독산동)",C,0,,명이비인후과의원,02-857-7412,,1820,0900,1820,0900,1820,0900,1820,0900,1820,0900,1530,0900,,,,,37.4796948184,126.9044877568

"경기도 용인시 수지구 진산로 106, 4층 (풍덕천동, 훼미리빌딩)",C,0,"수지구청 사거리, 롯데마트 수지점 맞은편, 하나은행건물 4층",아주맑은이비인후과의원,031-262-9050,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,1300,0900,37.32015071154564,127.098085337682

부산광역시 서구 구덕로 113,C,0,1호선 자갈치역 2번출구,홍이비인후과의원,070-7770-2651,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.09630938281073,129.02360968877167

경기도 남양주시 오남읍 진건오남로 778,C,0,,기분조은이비인후과의원,031-574-2438,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.69716183101738,127.20501124463877

"부산광역시 기장군 정관면 정관로 561, 204호 (정관타워)",C,0,버스정류장:정관홈플러스 근처/정관타워 2층 204호,행복이비인후과의원,051-727-1402,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.322013037031276,129.17537089441114

"부산광역시 부산진구 가야대로 785, 성영빌딩 6층 (부전동)",C,0,"1,2호선 서면역 9번출구",파비앙이비인후과의원,051-816-1700,,1700,0900,1700,0900,1700,0900,1700,0900,1500,0900,,,1500,0900,,,35.15807082180002,129.05748706590137

경기도 안산시 단원구 광덕동로 55  (고잔동),C,0,"21세기프라자 303호,304호",고잔이비인후과의원,031-411-5075,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,1100,0900,37.309495023155975,126.83215956456615

"충청북도 진천군 덕산면 대하로 133, G플레이스 303호",C,0,,햇님이비인후과의원,043-537-7874,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1330,0830,,,,,36.9029254574,127.5341707237

경상남도 창원시 진해구 안골로 336 (용원동),C,0,농협하나로마트 근처,우리이비인후과의원,055-552-8600,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.10109528605807,128.80987406085762

대전광역시 중구 중앙로 149 ,C,0,NC백화점 맞은 편,중앙이비인후과의원,042-252-6112,,1800,0800,1800,0800,1800,0800,1800,0800,1800,0800,1300,0800,,,,,36.3290665435,127.4260219118

"충청북도 청주시 서원구 경신로 31-1, 203층 (개신동, 스타타워 빌딩)",C,0,스타타워 2층,선이비인후과의원,043-236-8700,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,36.620623918894324,127.445359637726

"대구광역시 달서구 한들로 23, 3층 (장기동)",C,0,,시원이비인후과의원,053-525-8275,,1840,0900,1840,0900,1840,0900,1840,0900,1840,0900,1400,0900,,,1200,0900,35.84815423199604,128.5280561937297

"서울특별시 강남구 삼성로 38, 3층 302호 (개포동)",C,0,개포동역 6번출구에서 왼쪽 3층,김호중이비인후과의원,02-3412-0107,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.48868855836217,127.06684397468874

부산광역시 금정구 서동로 155 (서동),C,0,세웅종합병원옆 롯데리아 맞은편 새나라약국 2층,이만희이비인후과의원,051-523-1046,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,35.214922222222221,129.103588888888879

인천광역시 서구 중봉대로 588 (연희동),C,0,청라지구 센프럴프라자3층,코아이비인후과의원,032-575-7582,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.53211261705314,126.65043943130473

"충청북도 청주시 흥덕구 가경로 8, 태양빌딩 3층,4층,7층 (가경동)",C,0,,두리이비인후과의원,043-233-2275,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,36.616637375038934,127.44421231252585

"서울특별시 강남구 봉은사로 331, SH타워 2층 (논현동)",C,0,선정릉역 1번 출구,연세봄이비인후과의원,02-3446-6177,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.5102805523,127.0429708999

경상북도 포항시 남구 오천읍 정몽주로 639-1,C,0,,강이비인후과의원,054-292-7022,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,,,35.97502054526942,129.4140038454262

"서울특별시 동대문구 왕산로 86, 2층 204~207호 (용두동, 푸르지오시티오피스텔동)",C,0,제기동역 6번 출구,보아스이비인후과의원,02-928-4124,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.5777507355,127.0324768544

전라남도 순천시 남문천변길 6 (장천동),C,0,중앙시장 남문다리옆 천변주차장 들어오는 길목,김종영이비인후과의원,061-743-7955,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,34.95283910449008,127.48428034024622

경기도 안산시 단원구 선부광장1로 62  (선부동),C,0,,본이비인후과의원,031-411-7727,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.336281414288344,126.81128674863956

"부산광역시 금정구 온천장로125번길 6, 4층 온천이비인후과 (장전동)",C,0,"1호선 온천장역 3,5번출구",온천이비인후과의원,051-512-4713,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.22233611111111,129.08503611111263

"경상북도 포항시 북구 두호로 24, (두호동)",C,0,,현대이비인후과의원,054-231-7582,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,1600,0900,36.060110873233036,129.37594640666055

"경상북도 포항시 북구 중앙로 261, (남빈동)",C,0,,박상후이비인후과의원,054-248-2564,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,36.036400011699186,129.36481164328308

"인천광역시 서구 청라루비로 93, 403호 (경서동, 루비타워)",C,0,루비타워 4층,바로이비인후과의원,032-,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,1300,0900,37.5334147322,126.6401066194

"경기도 의정부시 평화로 381, 401,402호 (호원동)",C,0,,해맑은이비인후과의원,031-873-0060,,1830,0900,1830,0900,1830,0900,1900,0900,1830,0900,1330,0900,,,,,37.7259679702,127.0478956656

충청북도 청주시 서원구 월평로 4,C,0,,본이비인후과의원,043-295-7575,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,36.611038832325,127.48520663937785

서울특별시 중구 다산로 223 (신당동),C,0,신당동 떡복이 타운내,신동진이비인후과의원,02-2235-5100,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.563150886526685,127.01520755871974

울산광역시 동구 진성14길 118 (전하동),C,0,이편한세상 상가 새마을금고 맞은편 2층,상쾌한연합이비인후과의원,052-252-7570,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1700,0900,,,,,35.510902913339365,129.4262101930869

경기도 군포시 번영로 502,C,0,,수이비인후과의원,031-393-1121,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1300,0930,,,,,37.35756344144929,126.93327305618672

부산광역시 중구 구덕로 40 (남포동2가),C,0,1호선 남포역 1번출구/남포문고 7층,이지숨이비인후과의원,051-243-0002,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.09850829278905,129.03158517636956

"대구광역시 중구 달성로 1, 3층 (대신동)",C,0,,더숨이비인후과의원,053-252-0099,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.86519741608511,128.58202819461368

"서울특별시 강남구 테헤란로 403, 3층 303호 (삼성동, 리치타워)",C,0,,연세코코이비인후과의원,02-555-5075,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.50508460063924,127.04950946835059

"경기도 의정부시 행복로 24, 2층 (의정부동)",C,0,,강이비인후과의원,031-846-3462,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1330,0900,,,,,37.740713544413325,127.04937896405602

"경상북도 포항시 북구 중흥로 329, (죽도동)",C,0,,전일훈이비인후과의원,054-281-0098,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1200,0930,,,,,36.03143992994949,129.36463556149576

경상남도 진주시 진양호로 276  (신안동),C,0,,차용우 이비인후과의원,055-741-1120,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.1780576015,128.0641138963

"경기도 의정부시 충의로 62, 4층 (용현동, 경운빌딩)",C,0,,성모이비인후과의원,031-852-4267,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.7375686567345,127.08749267393813

"광주광역시 서구 화정로 259, 4층 401, 404호 (농성동)",C,0,,호호이비인후과의원,062-367-5533,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1430,0900,,,,,35.1481050633,126.884986731

경기도 군포시 금산로 114,C,0,덕원빌딩2층,참이비인후과의원,031-393-8686,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,1300,0900,37.37198140752561,126.93620433338327

"충청북도 청주시 흥덕구 2순환로 1234, 3층 301호 (강서동)",C,0,,닥터연이비인후과의원,043-239-2700,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,36.6258644023,127.4297916602

대전광역시 유성구 반석로 16 (반석동),C,0,반석역 3번출구 부근 농협건물,반석이비인후과의원,042-826-8877,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1430,0900,,,,,36.3918430655281,127.31265885776361

"서울특별시 강북구 도봉로 65, 2층 (미아동)",C,0,미아삼거리역 6번출구,오이비인후과의원,02-988-2366,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.61495453589597,127.02966087460527

"경기도 남양주시 별내면 청학로중앙길 15, 202호 (주공프라자)",C,0,,우리이비인후과의원,031-838-3131,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.708674141,127.11789228470002

"경상남도 통영시 무전8길 13-38  (무전동, 진우하이빌 1차)",C,0,진우하이빌 1차 상가 6층,김재원이비인후과의원,055-649-5042,,1800,0900,1800,0900,1800,0900,1300,0900,1800,0900,1300,0900,,,,,34.857712719376764,128.42787773790013

충청북도 청주시 청원구 오창읍 오창중앙로 119,C,0,,신정우이비인후과의원,043-212-9090,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,36.70913547067944,127.41721939627281

서울특별시 금천구 금하로 763,C,0,,우정이비인후과의원,02-809-3322,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.450344747460576,126.91458678157068

"대전광역시 유성구 대덕대로 582, 옥토빌딩 502호 (도룡동)",C,0,,르네이비인후과의원,042-861-3300,,1800,0900,1800,0900,1800,0900,1800,1400,1800,0900,1300,0900,,,,,36.384928364577156,127.37896795651814

경기도 의정부시 행복로 38 (의정부동),C,0,,진이비인후과의원,031-842-3757,,1800,0900,1800,0900,1300,0900,1800,0900,1800,0900,1300,0900,,,,,37.74177361116083,127.05025212715614

대전광역시 중구 동서대로 1218,C,0,태평오거리 태평클리닉3층,우리이비인후과의원,042-528-3300,,1830,0900,1830,0900,1830,0900,1830,1400,1830,0900,1500,0900,,,,,36.3255430053404,127.39528241826409

"강원도 홍천군 홍천읍 신장대로 47-1, 2층",C,0,"홍천여자고등학교 부근,중앙약국2층",송이비인후과의원,033-434-1908,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.69035940475514,127.88152832116441

"대전광역시 대덕구 대덕대로 1590, 2층 (석봉동)",C,0,신탄진역 근방100m,해맑은이비인후과의원,042-933-9033,,1800,0900,1800,0900,1800,0900,1800,1400,1800,0900,1200,0900,,,,,36.4501096098,127.424492088

서울특별시 강남구 삼성로 155  (대치동),C,0,대치역 7번출구,고준영이비인후과의원,02-555-3234,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1400,0900,,,,,37.4938804973,127.0629541135

강원도 철원군 동송읍 금학로 225-5,C,0,,안이비인후과의원,033-455-0071,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,38.20850086703637,127.21732009155668

"대전광역시 중구 계백로 1683, 3층 (오류동)",C,0,문화동 홈플러스 맞은편 3층,세이플러스이비인후과의원,042-524-7582,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,36.320991462602876,127.40650750601235

"충청북도 청주시 서원구 1순환로1137번길 102, 2층 (분평동)",C,0,,현대이비인후과의원,043-296-0233,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0900,,,,,36.610853152989705,127.49334619970635

"광주광역시 서구 풍암중앙로 55, 2층 (풍암동)",C,0,우미아파트후문  씨티은행맞은편 메디팜큰사랑약국2층,장현수이비인후과의원,062-681-0114,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.125586111111112,126.880188888888895
