주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
"서울특별시 강동구 천호대로 1200, 3층 (둔촌동)",G,0,,동영한의원,02-479-4456,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.53457751649379,127.14466449755936

"서울특별시 강남구 도곡로 441, 성동빌딩 가동 103호 (대치동)",G,0,베스티안서울병원 인근,금초한의원,02-566-7533,,1800,0920,1800,0920,1800,0920,,,1800,0920,1600,0920,,,1600,0920,37.49847428160208,127.05857018235667

서울특별시 강북구 삼양로 613 (우이동),G,0,,이안연세한의원,02-900-7988,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.657661278019795,127.013381809061

대전광역시 대덕구 동춘당로94번길 11-15 (송촌동),G,0,동춘당 근처.,기정한의원,042-628-0882,,1845,0930,1845,0930,1845,0930,1845,0930,1845,0930,1500,0930,,,,,36.366041666666668,127.439433333333326

"인천광역시 계양구 경명대로 1088, 2층 (계산동)",G,0,,참다정한의원,032-719-7510,,,,,,,,,,,,,,,,,,37.5430412292,126.7277186084

"서울특별시 강동구 풍성로 235, 3층 (둔촌동)",G,0,,경희생생한의원,02-6413-7588,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.5286351866232,127.137890793592

대구광역시 달서구 월배로 414 (송현동),G,0,,제민한의원,053-621-8121,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1500,1000,,,,,35.830966198805676,128.55212395445022

"서울특별시 동대문구 약령중앙로 19-1, 4층 (제기동)",G,0,제기동역 2번 출구 서울약령시장 골목 성창한의원 옆,목화한의원,02-967-5005,,1830,1030,1830,1030,1830,1400,1830,1030,1830,1030,1600,1030,,,,,37.580012761733556,127.03680700742056

충청북도 영동군 영동읍 영동시장3길 6,G,0,종로약국 옆,광제한의원,043-743-1675,,1800,0900,1800,0900,1800,0900,1300,0900,1800,0900,1300,0900,,,,,36.175186289756525,127.77642461021305

"경상남도 거제시 아주2로 41, 2층 (아주동, 금강빌딩)",G,0,,경희한의원,055-681-7542,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1200,0930,,,,,34.867325056842915,128.68641505544818

"충청북도 청주시 서원구 산남로 71, 2층 (산남동)",G,0,,청주포도나무한의원,043-293-1075,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0900,,,,,36.61085567405215,127.46601134390622

충청남도 태안군 안면읍 장터로 132,G,0,하나로마트 옆,감초당한의원,041-673-7572,,1730,0800,1730,0800,1730,0800,1730,0800,1730,0800,1400,0800,,,,,36.51884050062,126.34555740504011

경기도 용인시 수지구 수지로 70-1,G,0,"상현동 벽산,풍산 아파트 상가 (상현 힐스테이트 맞으편)",단아한의원,031-261-8217,,1900,0930,1900,0930,,,1900,0930,1900,0930,1300,0930,,,,,37.30892191085967,127.07674241452527

인천광역시 강화군 길상면 마니산로 53,G,0,온수리사거리에서 강화초지대교 방향,길상한의원,032-937-8565,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,37.640537000614636,126.48654143150534

경상북도 상주시 상서문3길 121 (남성동),G,0,,강산한의원,054-536-2226,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,36.414296610753574,128.15820646271413

서울특별시 강북구 솔샘로 232 (미아동),G,0,"대지시장,솔샘시장 인근 뚜레쥬르 옆",솔한의원,02-401-1075,,1800,0900,1800,0900,1800,0900,1800,0900,,,1600,0900,1600,0900,,,37.61983366283701,127.0183227191797

경상북도 포항시 남구 중앙로 58 (해도동),G,0,,대해한의원,054-283-8366,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1700,0900,,,,,36.01830575734977,129.37003994836672

"대전광역시 유성구 지족로 355, 2층 202호 (지족동, 월드프라자)",G,0,,호연재한의원,042-823-8275,,1900,0900,2100,0900,1900,0900,1900,0900,2100,0900,1400,0900,,,,,36.387014524995024,127.31610803515184

충청남도 예산군 덕산면 덕산온천로 447,G,0,신협건물2층,덕산한의원,041-337-5363,,1800,0810,1800,0810,1800,0810,1800,0810,1800,0810,1300,0830,,,,,36.70438206746802,126.66987675078772

"대전광역시 유성구 반석동로40번길 92-13, 1층 (반석동)",G,0,반석역 부근,최광순한의원,042-825-9537,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,1000,,,,,36.38948258039468,127.3151728675765

"서울특별시 중구 동호로10길 21, 2층 (신당동, 광영빌딩)",G,0,광영빌딩,한담한의원,02-2238-2992,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.55503150352331,127.01171337754117

충청북도 진천군 덕산읍 초금로 772,G,0,,덕산한의원,043-536-1075,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1300,0830,,,,,36.912871132089144,127.50672033507931

경상북도 성주군 성주읍 성주순환로 270,G,0,,김지수한의원,054-933-2480,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,1400,0930,35.91946148648931,128.29167666512137

"인천광역시 서구 완정로 18, 한윤메디칼 203호 일부호 (마전동)",G,0,,경희척한의원,032-561-7581,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.59520044421932,126.67199706062654

전라남도 영광군 영광읍 옥당로 178,G,0,"형제 카센터 근처, 장애인 종합복지관 근처",영광한의원,061-351-0673,,1700,0700,1700,0700,1700,0700,1700,0700,1700,0700,1500,0700,,,,,35.27784936130651,126.50064467862182

"경기도 평택시 안중읍 안현로서8길 23, 2층",G,0,안중공용터미널 인근,키즈쉬즈한의원,031-682-7582,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,36.979082754542816,126.92278184462553

전라남도 순천시 연향3로 39 (연향동),G,0,,대추나무한의원,061-725-7575,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,34.95113906390246,127.5205726559073

"서울특별시 강남구 개포로 265, 개포동 메디시스빌딩 302호 (개포동)",G,0,,행복한이야기한의원,02-3463-1079,,1900,0900,1900,0900,1900,0900,2100,0900,1900,0900,1500,0900,,,,,37.480907264436816,127.05299839759503

"서울특별시 강남구 강남대로156길 24 (신사동, 2층 202호)",G,0,,강남신사한의원,02-3445-0075,,1730,0930,1730,0930,1730,0930,1730,0930,1730,0930,1230,0930,,,,,37.518381104077115,127.02109412430133

"경상남도 창원시 진해구 냉천로 93, 302호 (석동, 그린프라자)",G,0,그린프라자,경희한의원,055-542-7577,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,35.153444028906094,128.70708343201125

전라남도 순천시 별량면 별량길 93,G,0,별량면사무소 인근,으뜸한의원,061-744-1075,,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1300,0800,,,,,34.87311345783995,127.45245003119177

"경기도 수원시 팔달구 권광로 146 (인계동,벽산그랜드코아201-2,208호)",G,0,,윤한의원,031-223-7500,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,37.26047345958791,127.03187119147483

"전라북도 군산시 의료원로 159, 2층 206호 (나운동, 신일아파트상가)",G,0,신일상가 2층,봄빛한의원,063-464-6575,,2100,0900,1900,0900,2100,0900,1900,0900,2100,0900,1400,0900,,,,,35.95884274308348,126.69888023833573

경상북도 포항시 북구 흥해읍 흥해로 71-1,G,0,,백세한의원,054-262-8575,,1800,0800,1800,0800,1800,0800,1800,0800,1800,0800,1300,0800,,,,,36.11115648782649,129.34737070160375

경상북도 문경시 신흥시장길 24 (흥덕동),G,0,,제일한의원,054-555-7197,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1300,0830,,,,,36.6011929352,128.2033577303

"광주광역시 서구 운천로 6, 지하1,1,2,5,6,7층호 (금호동)",E,0,,베스트한방병원,062-611-8000,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.13310144148577,126.85973687048033

"서울특별시 마포구 월드컵북로 396, B1099~1101호 (상암동, 누리꿈스퀘어)",G,0,,경희훈훈한의원,02-3132-8020,,2100,0930,2100,0930,2100,0930,2100,0930,2100,0930,1600,0930,1600,0930,1600,0930,37.5794413686,126.8903224924

"충청북도 청주시 청원구 율봉로 106, 2층 (율량동)",G,0,신한은행 맞은편,봄빛한의원,043-212-9989,,1900,0930,2100,0930,1900,0930,2100,1400,1900,0930,1400,0930,,,,,36.66712364522219,127.48111773869782

강원도 평창군 대화면 대화중앙로 126,G,0,대화우체국 옆,대화한의원,033-332-7582,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,37.5002183296197,128.45536739082428

경상북도 포항시 북구 불종로 2 (대흥동),G,0,,범일한의원,054-246-6322,,1700,0700,1700,0700,1700,0700,1700,0700,1700,0700,1400,0700,,,,,36.038972881348215,129.35982167367894

"대구광역시 달서구 상원로 22, 2층 (상인동)",G,0,,월배홍한의원,053-656-7500,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,35.811970032122844,128.53661154378332

"충청북도 청주시 흥덕구 대농로 48, 5층 (복대동)",G,0,LK타워,태양한의원,043-221-2100,,1830,0930,2100,0930,1830,1300,1830,0930,2100,0930,1400,0930,,,,,36.641673001965046,127.4277434676262

"서울특별시 동대문구 천호대로 265, 2층 (답십리동)",G,0,,서울한림한의원,02-2247-2288,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1500,0930,,,,,37.568294385017786,127.05137596406992

전라남도 고흥군 도양읍 녹동남촌1길 17,G,0,,중앙한의원,061-843-1275,,1730,0800,1730,0800,1730,0800,1730,0800,1730,0800,1300,0800,,,,,34.52765330925759,127.13827786681925

충청북도 보은군 보은읍 삼산로1길 7-1,G,0,공휴일은 안하는 날도 있음 통화 후 방문,효당한의원,043-542-8844,,2030,0900,1830,0900,1830,0900,2030,0900,1830,0900,1500,0900,,,1500,0900,36.484016604126644,127.72082272868701

경상북도 안동시 대안로 89 (광석동),G,0,,진한의원,054-843-7755,,1600,1000,1600,1000,1600,1000,1600,1000,1600,1000,,,,,,,36.56528423464179,128.722583509749

충청남도 예산군 예산읍 신례원로 208-1,G,0,,신례원한의원,041-335-1075,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1400,0830,,,,,36.72699731437341,126.84540728721488

전라남도 영광군 영광읍 신남로 188,G,0,기독안과 근처 ,경희덕인한의원,061-351-8803,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1300,0830,,,1300,0830,35.2757921102,126.502508207

"충청북도 청주시 흥덕구 백봉로223번길 15, 2층 (봉명동)",G,0,,윤한의원,043-263-3399,,1930,0930,1930,0930,1930,0930,1930,0930,1930,0930,1400,0930,,,,,36.65001570766127,127.46022088694303

전라남도 함평군 함평읍 영수길 176,G,0,,함평한의원,061-324-7582,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,35.0637749963433,126.5203337970924

서울특별시 강북구 한천로 1057 (수유동),G,0,포엠빌아파트 인근,명가한의원,02-992-1025,,1900,0900,2000,0900,1900,0900,2000,0900,1900,0900,1500,0900,,,,,37.64108491558329,127.02492669139514

전라남도 순천시 장명로 17 (장천동),E,0,,우리들한방병원,061-745-9977,,1730,0840,1730,0840,1730,0840,1730,0840,1730,0840,1230,0840,,,,,34.9512794428,127.485823567

경기도 수원시 권선구 정조로 564 (세류동),G,0,,경희백제한의원,031-235-0805,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1700,0900,,,1400,0900,37.259327338944544,127.0128105018964

"서울특별시 강동구 고덕로 131 (암사동, 강동롯데캐슬퍼스트아파트)",G,0,,광개토한의원,02-428-1441,,1900,0930,2000,0930,1900,0930,2000,0930,1900,0930,1600,0930,,,,,37.55518571575281,127.14036557214509

"경기도 의정부시 가능로 49, 2층 (가능동)",G,0,,택한의원,031-874-8001,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,1000,,,,,37.74679167023377,127.03647190147774

"충청북도 청주시 서원구 경신로 35, 4층 (개신동)",G,0,개신동 농협 우체국인근,경희맥한의원,043-231-7588,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,1600,0930,36.620815997575846,127.44604045142998

대전광역시 중구 계백로1716번길 18,G,0,,경희부자한의원,042-226-1275,,1900,0930,2000,0930,1900,0930,2000,0930,1900,0930,1400,0930,,,,,36.32079260421764,127.4101452013692

"서울특별시 마포구 도화길 29, 3층 (도화동)",G,0,,삼성한의원,02-719-0020,,1900,0930,1900,0930,2100,0930,1900,0930,1900,0930,1700,0930,,,,,37.540897071897,126.94914527394613

경기도 여주시 여양로233번길 5-14 (천송동),G,0,,천송한의원,031-886-9966,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1330,0900,,,,,37.30201489225211,127.64866139590201

"전라남도 순천시 중앙로 78, 지하1~지상3층 (장천동, 다우한의원)",G,0,중앙시장 입구 건너편,포바즈다우한의원,061-752-0010,,2000,0830,1900,0830,2000,0830,,,2000,0830,1700,0830,,,1700,0830,34.9525123006,127.4840748034

"광주광역시 동구 동계천로 74, 3층 (장동)",G,0,계림오거리,신통한의원,062-223-1175,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,,,35.1527981563,126.9192081988

경상북도 포항시 남구 오천읍 원동로 4 (엠파이어상가203호),G,0,,약손한의원,054-293-9300,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,35.96320940372142,129.40325580125932

"대구광역시 달성군 화원읍 비슬로 2570, 2층",G,0,,윤석찬한의원,053-632-1075,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,35.80317824624775,128.49799412078116

서울특별시 강동구 구천면로 238 (천호동),G,0,,대동한의원,02-478-1825,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,,,,,37.54182212432437,127.13093108660466

"서울특별시 동대문구 사가정로 229, 2층 (장안동)",G,0,,느티나무한의원,02-2248-0991,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1400,0930,,,,,37.57897927002839,127.07043813809594

대전광역시 대덕구 신탄진로 808 (신탄진동),G,0,바로 옆에 농협있음.,신탄진우리한의원,042-931-5255,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,36.44960161046886,127.42945976823347

서울특별시 강남구 논현로167길 16 삼구빌딩 201호,G,0,,지수한의원,02-540-1275,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1700,0930,,,,,37.524787856,127.026901607

경기도 의정부시 태평로73번길 15 (의정부동),G,0,,해담한의원,031-821-7510,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.738987611,127.050726743

"대전광역시 중구 계백로1565번길 68 (유천동,2층)",G,0,,보명당한의원,042-522-1075,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,36.3205746913,127.3931642906

"광주광역시 서구 화정로 259, 301호 (농성동)",G,0,,마디척한의원화정점,062-369-7275,,1800,0900,1800,0900,1800,0900,1300,0900,1800,0900,1300,0900,,,,,35.1481050633,126.884986731

충청남도 예산군 덕산면 덕산온천로 440,G,0,,바른한의원,041-338-5255,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1330,0830,,,,,36.703882562,126.6690757497

"충청북도 청주시 흥덕구 사직대로 24, 2층 (복대동)",G,0,,동방한의원,043-271-5755,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,36.63401897074682,127.44998070084944

대구광역시 북구 대천로 74 (동천동),G,0,,동방한의원,053-253-0212,,1700,1000,1700,1000,1700,1000,1700,1000,1700,1000,,,,,,,35.936970201149656,128.5573329662056

충청북도 옥천군 옥천읍 금장로 15,G,0,,혜인당중국한의원,043-732-0429,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,36.302221349315836,127.56610388533036

경기도 양평군 양평읍 시민로 44 (오황한의원),G,0,,오황한의원,031-771-7441,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1330,0830,,,,,37.49029689545546,127.49650389574105

"경기도 의정부시 평화로 382, 3층 1호 (호원동)",G,0,,남양플러스한의원,031-829-4255,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.72593441809767,127.04843446834758

"경기도 용인시 수지구 대지로 39, 105호 (죽전동, 양지프라자)",G,0,죽전동 양지프라자,경희약손한의원,031-306-7512,,1900,0930,2100,0930,1900,0930,2100,0930,1900,0930,1400,0930,,,,,37.32814778804084,127.11350890399355

"경상남도 거창군 거창읍 거창대로 60-1,",G,0,성원빌딩,김현철한의원,055-944-2500,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,35.68697134157392,127.91637749043514

경상북도 성주군 성주읍 시장길 18,G,0,,김동선한의원,054-933-3077,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1300,0830,,,,,35.91640263773484,128.2841336175381

"서울특별시 동대문구 한천로 85, 2층 (답십리동)",G,0,,정한의원,02-2212-2223,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,37.5692182542407,127.06361062527523

"서울특별시 금천구 독산로50길 89, 201호 (시흥동, 삼익아파트 상가동)",G,0,,청아한의원,02-803-7533,,2100,0830,1900,0830,1900,0830,2100,0830,1900,0830,1600,0830,,,,,37.46264425955758,126.90852305182354

경상북도 청송군 진보면 진보로 109,G,0,,진보손한의원,054-874-1088,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,36.52895500234921,129.0439016348539

"경상남도 진주시 진양호로 300, 2층 (신안동)",G,0,,연한의원,055-747-7510,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.1798734632,128.0654768508

"경상남도 창원시 진해구 안청남로 36, 2층 (안골동)",G,0,코아루아파트,미즈아이청담한의원,055-544-1075,,1900,0900,1900,0900,2000,0900,1900,0900,1900,0900,1400,0900,,,1400,0900,35.1007788183,128.8064412957

부산광역시 중구 자갈치로 70 (남포동4가),G,0,버스정류장: 남포동 주민센터,청명한의원,051-257-8002,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,,,,,,,35.097405555555575,129.03179166666922

"충청북도 음성군 맹동면 대하로 265, 202호",G,0,동성중학교 후문,동성한의원,043-878-7975,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,36.9111214111,127.5437749455

"경기도 평택시 평택로 105 (통복동, 외3필지)",G,0,,참송한의원,031-618-1145,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1500,0830,,,,,36.995691480174145,127.08265415143955

전라남도 순천시 해룡면 해룡로 1128-9,G,0,면사무소 옆,해룡한의원,061-723-7095,,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1300,0830,,,,,34.914066562423564,127.53736995214663
