이름,주소,전화번호,경도,위도
세종호수공원수질관리센터화장실,"세종특별자치시 연기면 다솜로 216 (세종리, 세종호수공원판매시설)",T.044-301-3644,127.2701126,36.4981857
세종호수공원제1공영주차장화장실옆,"세종특별자치시 연기면 다솜로 216 (세종리, 세종호수공원판매시설)",T.044-301-3644,127.2701126,36.4981857
청주랜드체험관,"충북 청주시 상당구 명암로 171 (명암동, 청주랜드)",T.043-201-4863,127.515768,36.65001483
청주랜드3관,"충북 청주시 상당구 명암로 171 (명암동, 청주랜드)",T.043-201-4863,127.515768,36.65001483
한국공항공사원주지사,"강원 횡성군 횡성읍 횡성로 38 (곡교리, 원주횡성공항)",T.010-2509-6803,127.9765622,37.45914265
횡성군보건소,"강원 횡성군 횡성읍 횡성로 379 (읍하리, 횡성보건소)",T.033-340-5674,127.9844383,37.48715651
횡성강릉방면휴게소,"강원 횡성군 안흥면 영동고속도로 154 (소사리, 횡성휴게소(강릉방향))",T.033-342-4231,128.1341438,37.46279172
횡성인천방향휴게소,"강원 횡성군 안흥면 영동고속도로 153 (소사리, 횡성(인천방향)휴게소)",T.033-342-4200,128.1353858,37.46506783
평창휴게소강릉방면,"강원 평창군 용평면 경강로 2159-58 (이목정리, 평창하행휴게소)",T.033-334-5100,128.4547095,37.60570332
평창휴게소인천방면,"강원 평창군 용평면 탑거리길 63 (이목정리, 평창상휴게소)",T.033-333-6131,128.4626821,37.6103017
월곡육아종합지원센터놀이체험장 ,"서울 성북구 오패산로10길 19 (하월곡동, 성북구육아종합지원센터)",T.02-918-8080,127.0379514,37.60567934
롯데월드어드벤처,"서울 송파구 올림픽로 240 (잠실동, 롯데월드)",T.02-411-3432,127.0999377,37.51070945
홈플러스 송탄점,"경기 평택시 경기대로 1103 (장당동, 홈플러스)",T.031-8053-8122,127.0594714,37.04499358
신세계백화점 1,"대구 동구 동부로 149 (신천동, 신세계동대구복합환승센터)",T.053-661-1618,128.6291899,35.87794082
이천시보건소 베이비카페,"경기 이천시 증신로153번길 13 (증포동, 이천시보건소)",T.031-644-4081,127.4523301,37.28898172
철원군보건소 본관,"강원 철원군 갈말읍 군탄로 16 (군탄리, 철원군보건소)",T.033-450-5764,127.3028883,38.14820868
고래박물관 2,"울산 남구 장생포고래로 244 (매암동, 장생포고래박물관)",T.052-226-1931,129.380792,35.50274043
웰리키즈랜드,울산 남구 장생포고래로 239 (매암동),T.052-226-1931,129.38018,35.503427
모유사랑울산남구점,"울산 남구 화합로 162 (삼산동, 나인파크삼산)",T.010-9936-5635,129.3399396,35.53912579
홈플러스안산점2층,"경기 안산시 상록구 충장로 432 (성포동, 홈플러스 안산점)",T.031-412-8088,126.8506095,37.31705233
부산시민공원방문자센터,"부산 부산진구 시민공원로 73 (범전동, 부산시민공원)",T.051-850-6016,129.0558536,35.16545458
이마트강릉점,강원 강릉시 경강로 2398-10 (송정동),T.033-649-1053,128.9226491,37.77059914
이천롯데아울렛 백자동 3층,"경기 이천시 호법면 프리미엄아울렛로 177-74 (단천리, 롯데 프리미엄 아울렛)",T.031-887-4064,127.400026,37.24222708
이천롯데아울렛 패션키즈몰,"경기 이천시 호법면 프리미엄아울렛로 177-74 (단천리, 롯데 프리미엄 아울렛)",T.031-887-4064,127.400026,37.24222708
이천롯데아울렛 청자동 1층,"경기 이천시 호법면 프리미엄아울렛로 177-74 (단천리, 롯데 프리미엄 아울렛)",T.031-887-4064,127.400026,37.24222708
울산대공원 2,울산 남구 대공원로 94 (옥동),T.052-226-0309,129.2939188,35.53098448
울산대공원 3,울산 남구 대공원로 94 (옥동),T.052-226-0309,129.2939188,35.53098448
고용노동청강릉지청,"강원 강릉시 경강로 1991 (남문동, 중부지방고용노동청강릉지청)",T.033-650-2535,128.8874867,37.7492552
중앙산부인과,강원 속초시 동해대로 4117 (조양동),T.033-637-9887,128.5839722,38.18925024
내린천휴게소(서울방향),강원 인제군 상남면 서울양양고속도로 117-2 (하남리),T.010-5059-2384,128.2876626,37.91548483
양주시보건소,"경기 양주시 부흥로 1533 (남방동, 양주시보건소)",T.031-8082-7172,127.0466509,37.78556554
건국대학교병원,"서울 광진구 능동로 120-1 (화양동, 건국대학교병원)",T.02-1588-1533,127.0719158,37.54045629
그랜드워커힐서울카지노,"서울 광진구 워커힐로 177 (광장동, 워커힐호텔)",T.02-4504-4425,127.1109781,37.557609
그랜드워커힐서울키즈카페,"서울 광진구 워커힐로 177 (광장동, 워커힐호텔)",T.02-450-4425,127.1109781,37.557609
롯데프리미엄아울렛김해점신관1F,"경남 김해시 장유로 469 (신문동, 롯데아울렛)",T.051-900-2103,128.8295963,35.18506212
롯데프리미엄아울렛김해점신관2F,"경남 김해시 장유로 469 (신문동, 롯데아울렛)",T.051-900-2103,128.8295963,35.18506212
롯데프리미엄아울렛김해점신관3F,"경남 김해시 장유로 469 (신문동, 롯데아울렛)",T.051-900-2103,128.8295963,35.18506212
국립해양박물관4F,"부산 영도구 해양로301번길 45 (동삼동, 국립해양박물관)",T.051-309-1772,129.0802449,35.07856295
언양휴게소(서울방향),"울산 울주군 언양읍 경부고속도로 44 (반곡리, 언양휴게소)",T.052-263-6153,129.141547,35.59877707
신세계사이먼 여주프리미엄아울렛 2관 명품광장,"경기 여주시 명품로 360 (상거동, 여주프리미엄아울렛)",T.031-880-1224,127.6136289,37.24526386
신세계사이면여주프리미엄아울렛 2관 3층,"경기 여주시 명품로 360 (상거동, 여주프리미엄아울렛)",T.031-880-1224,127.6136289,37.24526386
낙안읍성내체험관2,전남 순천시 낙안면 읍성안길 121 (서내리),T.061-749-8850,127.3382419,34.90739376
군포시어린이도서관,"경기 군포시 고산로677번길 21 (산본동, 어린이도서관)",T.031-390-8677,126.9321468,37.37215618
군포시중앙도서관,"경기 군포시 수리산로 79 (산본동, 군포시중앙도서관)",T.031-390-8886,126.9157244,37.35532414
보령시종합관광안내소시민탑,충남 보령시 대해로 889 (신흑동),T.041-930-0822,126.517307,36.30537079
인삼랜드휴게소통영방향,"충남 금산군 군북면 어필각로 300 (외부리, 인삼랜드통영방향주유소)",T.041-751-2892,127.4953879,36.15314897
인삼랜드휴게소하남방향,"충남 금산군 군북면 대암길 34-30 (외부리, 인삼랜드(상)휴게소)",T.041-754-9200,127.4974305,36.15488005
고운동주민센터남측,세종특별자치시 마음로 64 (고운동),T.044-301-7200,127.2353639,36.50497422
중앙동행정복지센터 2층,"경기 성남시 중원구 광명로264번길 1 (중앙동, 중앙동 행정복지센터)",T.031-729-6622,127.1562969,37.44285864
스타필드 하남 3층,"경기 하남시 미사대로 750 (신장동, 스타필드 하남)",T.031-8072-8169,127.2237406,37.54543615
사직야구장2F,"부산 동래구 사직로 45 (사직동, 사직야구장)",T.051-590-9042,129.0614808,35.19417155
양평군보건소 2층 아이러브맘카페,"경기 양평군 양평읍 마유산로 17 (양근리, 양평군보건소)",T.031-775-8373,127.486681,37.49703536
죽암휴게소서울방향,"충북 청주시 서원구 현도면 경부고속도로 290 (죽전리, 죽암휴게소 서울종점)",T.043-260-8035,127.4308716,36.4968185
엔터식스몰 안양점,"경기 안양시 만안구 만안로 232 (안양동, 안양역)",T.031-5211-3456,126.923003,37.40143463
의정부 지하상가동부상가,"경기 의정부시 시민로 지하 100 (의정부동, 의정부지하상가)",T.031-830-8702,127.047411,37.73854212
대구역,"대구 북구 태평로 161 (칠성동2가, 롯데백화점 대구역)",T.053-940-2316,128.596327,35.875928
서울남부터미널,"서울 서초구 효령로 292 (서초동, 서울남부터미널)",T.02-1688-0540,127.0156472,37.48453625
서초보건소,"서울 서초구 남부순환로 2584 (서초동, 서초구청, 서초구의회)",T.02-2155-8114,127.0330741,37.48350783
메가마트남천점2F,"부산 수영구 황령대로 521 (남천동, 메가마트 남천점)",T.051-608-6022,129.1109947,35.13725516
시흥시프리미엄아울렛1층,"경기 시흥시 서해안로 699 (정왕동, 시흥 프리미엄 아울렛)",T.031-8072-3006,126.7369856,37.37967624
전주자연생태관,"전북 전주시 완산구 바람쐬는길 21 (교동, 전주자연생태박물관)",T.063-220-5251,127.1625858,35.8115902
호성동,"전북 전주시 덕진구 동부대로 869 (호성동1가, 호성동주민센터)",T.063-279-7307,127.1496088,35.86367869
중화산2동주민센터,"전북 전주시 완산구 화산천변로 30 (중화산동2가, 중화산2동주민센터)",T.063-220-1812,127.1299152,35.81825038
금암2동,"전북 전주시 덕진구 거북바우로 50 (금암동, 금암2동주민센터)",T.063-279-7222,127.1417336,35.85010055
익산시육아종합지원센터,"전북 익산시 궁동로 43 (영등동, 육아종합지원센터)",T.063-859-4765,126.9765271,35.96286156
산수유한의원,경기 화성시 동탄대로 495 (오산동),T.031-8077-2579,127.0982404,37.19795199
국립부산과학관 1층 새싹누리관,"부산 기장군 기장읍 동부산관광6로 59 (석산리, 국립부산과학관)",T.051-750-2388,129.2127022,35.20459669
국립부산과학관 2층 로비,"부산 기장군 기장읍 동부산관광6로 59 (석산리, 국립부산과학관)",T.051-750-2388,129.2127022,35.20459669
에산군보건소 내포보건지소,충남 예산군 삽교읍 예학로 65 (목리),T.041-339-6042,126.6751775,36.66450109
서창산업(주)구리휴게소,경기 구리시 서울외곽순환고속도로 32 (사노동),T.031-529-3564,127.1393645,37.62779126
다산보건지소,"경북 고령군 다산면 다산로 681 (상곡리, 다산행정복합타운)",T.054-950-7746,128.4521104,35.82269037
 동산동,"전북 전주시 덕진구 여암2길 9 (반월동, 쪽구름도서관(동산동주민센터))",T.063-279-7385,127.0757146,35.8713938
영락교회2,"제주특별자치도 제주시 동광로23길 15 (일도이동, 제주영락교회)",T.064-753-1231,126.5433084,33.51134197
영락교회3,"제주특별자치도 제주시 동광로23길 15 (일도이동, 제주영락교회)",T.064-753-1231,126.5433084,33.51134197
제주항국제여객터미널,"제주특별자치도 제주시 임항로 191 (건입동, 제6부두)",T.064-720-8562,126.5555438,33.50759059
대전출입국관리사무소1층,"대전 중구 목중로26번길 7 (중촌동, 법무부대전출입국관리사무소)",T.042-220-2004,127.4109938,36.33665733
대전시청1층,"대전 서구 둔산로 100 (둔산동, 대전광역시청)",T.042-270-4843,127.384633,36.35038547
제주국제공항국내선2층격리대합실2번탑승구,"제주특별자치도 제주시 공항로 2 (용담이동, 국제공항)",T.064-797-2330,126.4963595,33.50620506
제주국제공항국내선3층일반대합실,"제주특별자치도 제주시 공항로 2 (용담이동, 국제공항)",T.064-797-2330,126.4963595,33.50620506
제주국제공항국내선 2층격리대합실9번탑승구,"제주특별자치도 제주시 공항로 2 (용담이동, 국제공항)",T.064-797-2330,126.4963595,33.50620506
제주민속자연사박물관2,"제주특별자치도 제주시 삼성로 40 (일도이동, 민속자연사박물관)",T.064-710-7705,126.5315229,33.50651201
어린이대공원분수대옆,"서울 광진구 능동로 216 (능동, 어린이대공원)",T.02-450-9328,127.0862609,37.54945787
어린이대공원모험나라옆,"서울 광진구 능동로 216 (능동, 어린이대공원)",T.02-450-9328,127.0862609,37.54945787
어린이대공원버섯나라옆,"서울 광진구 능동로 216 (능동, 어린이대공원)",T.02-450-9328,127.0862609,37.54945787
어린이대공원후문옆,"서울 광진구 능동로 216 (능동, 어린이대공원)",T.02-450-9328,127.0862609,37.54945787
어린이대공원동물원옆,"서울 광진구 능동로 216 (능동, 어린이대공원)",T.02-450-9328,127.0862609,37.54945787
둘리뮤지엄,"서울 도봉구 시루봉로1길 6 (쌍문동, 둘리뮤지엄)",T.070-4291-1107,127.0276397,37.65243153
강북육아종합지원센터 ,"서울 강북구 인수봉로66길 9 (수유동, 강북구육아종합지원센터)",T.02-944-7480,127.0125773,37.64047497
강서경찰서,"서울 양천구 화곡로 73 (신월동, 서울프라자)",T.02-2620-9322,126.8299816,37.53980126
서울고용노동청,"서울 중구 삼일대로 363 (장교동, 장교빌딩)",T.02-2004-7081,126.9870524,37.56715637
수원효성초등학교,"경기 수원시 팔달구 월드컵로 256 (우만동, 효성초등학교)",T.070-7730-2957,127.039437,37.283312
완정건강생활지원센터,"인천 서구 청마로167번길 19 (당하동, 당하동 행정복지센터)",T.032-560-3415,126.674629,37.5920975
국립아시아문화전당2,"광주 동구 문화전당로 38 (광산동, 아시아문화전당)",T.062-601-4936,126.9200115,35.14800054
국립아시아문화전당3,"광주 동구 문화전당로 38 (광산동, 아시아문화전당)",T.062-601-4936,126.9200115,35.14800054
LF스퀘어광양점4,"전남 광양시 광양읍 순광로 466 (덕례리, 광양LF스퀘어)",T.061-815-4500,127.5663097,34.96265594
LF스퀘어광양점2,"전남 광양시 광양읍 순광로 466 (덕례리, 광양LF스퀘어)",T.061-815-4500,127.5663097,34.96265594
LF스퀘어광양점3,"전남 광양시 광양읍 순광로 466 (덕례리, 광양LF스퀘어)",T.061-815-4500,127.5663097,34.96265594
순천만국가정원5,"전남 순천시 국가정원1호길 47 (오천동, 순천만국제습지센터)",T.061-749-2869,127.4999261,34.92889323
순천만국가정원4,"전남 순천시 국가정원1호길 47 (오천동, 순천만국제습지센터)",T.061-749-2869,127.4999261,34.92889323
순천만국가정원3,"전남 순천시 국가정원1호길 47 (오천동, 순천만국제습지센터)",T.061-749-2869,127.4999261,34.92889323
한국방송통신대학교제주학습관,"제주특별자치도 제주시 정존7길 34 (노형동, 한국방송통신대학교)",T.064-741-8888,126.4736321,33.48592649
제주특별자치도청,"제주특별자치도 제주시 문연로 6 (연동, 제주특별자치도청)",T.064-710-6442,126.4985907,33.48873957
제주시연동주민센터,"제주특별자치도 제주시 신대로 101 (연동, 연동주민센터)",T.064-728-4837,126.4968779,33.48821496
신라호텔제주,"제주특별자치도 서귀포시 중문관광로72번길 75 (색달동, 신라호텔)",T.064-735-5505,126.4071943,33.24678838
롯데호텔앤리조트제주,"제주특별자치도 서귀포시 중문관광로72번길 35 (색달동, 롯데호텔)",T.064-731-4500,126.4112796,33.24773399
서귀포시육아종합지원센터,제주특별자치도 서귀포시 신동로 20 (법환동),T.064-739-6275,126.5127885,33.25011455
